chromosome	start	end	segVal	sample
14	22479812	22969766	3.59455636226008	TCGA-CH-5788
14	22970256	81886920	2	TCGA-CH-5788
14	81889799	87247631	2.16264983243328	TCGA-CH-5788
14	87248601	107285437	2	TCGA-CH-5788
15	20071673	102400037	2	TCGA-CH-5788
16	86671	35205717	2	TCGA-CH-5788
16	46507944	58918381	0.991638605871002	TCGA-CH-5788
16	58919113	90163275	1.02389098746254	TCGA-CH-5788
17	6689	19726833	2	TCGA-CH-5788
17	19729495	21535580	0.942934846613188	TCGA-CH-5788
17	21552186	22235650	3.13672763460089	TCGA-CH-5788
17	25311244	81049726	2	TCGA-CH-5788
18	99319	11522532	1.66754897049611	TCGA-CH-5788
18	11527288	12110589	2.31856329436589	TCGA-CH-5788
18	12114654	13639278	2.96996020280026	TCGA-CH-5788
18	13640802	15215871	2.58766691511235	TCGA-CH-5788
18	18560354	78015057	2	TCGA-CH-5788
19	260912	13286328	0.974082382171401	TCGA-CH-5788
19	13300539	14380067	2.97127462216626	TCGA-CH-5788
19	14384736	59095126	2	TCGA-CH-5788
20	61795	62912463	2	TCGA-CH-5788
21	11001104	18770828	1.11625451441416	TCGA-CH-5788
21	18776218	18999296	2	TCGA-CH-5788
21	19000681	20584583	1.09359589355773	TCGA-CH-5788
21	20591355	21283010	2.11064890409688	TCGA-CH-5788
21	21289049	21986423	1.13336197021008	TCGA-CH-5788
21	21993743	22253642	2.21918113084911	TCGA-CH-5788
21	22258598	23493416	1.14403714311485	TCGA-CH-5788
21	23493686	23614007	1.32230983260686	TCGA-CH-5788
21	23624026	23984752	2.15972274399895	TCGA-CH-5788
21	23986788	24310275	1.2399402082882	TCGA-CH-5788
21	24325983	28860822	2	TCGA-CH-5788
21	28865972	29769567	1.12961945879163	TCGA-CH-5788
21	29771002	48084820	2	TCGA-CH-5788
22	16055070	51219006	2	TCGA-CH-5788
X	169805	6232464	2.2432472895275	TCGA-CH-5788
X	6240853	6604736	4.17550947477052	TCGA-CH-5788
X	6620672	155239436	2.23672010957863	TCGA-CH-5788
1	565400	249198692	2	TCGA-CJ-5681
2	15703	11969364	2	TCGA-CJ-5681
2	11972490	14416772	0.977237644195012	TCGA-CJ-5681
2	14427327	17055086	2	TCGA-CJ-5681
2	17061731	22297003	0.983305753402165	TCGA-CJ-5681
2	22302013	36776555	2	TCGA-CJ-5681
2	36778887	52814504	0.994088602205723	TCGA-CJ-5681
2	52822501	64953330	2	TCGA-CJ-5681
2	64957683	68747840	0.983749943180391	TCGA-CJ-5681
2	68758389	75364299	2	TCGA-CJ-5681
2	75366937	75460880	1.13561334590855	TCGA-CJ-5681
2	75463005	82596418	1.02248854164736	TCGA-CJ-5681
2	82597296	243048760	2	TCGA-CJ-5681
3	69244	20907609	2	TCGA-CJ-5681
3	20911171	21188067	1.01445900840129	TCGA-CJ-5681
3	21194641	24226670	2	TCGA-CJ-5681
3	24228977	27012812	0.99083826166361	TCGA-CJ-5681
3	27020354	42493287	2	TCGA-CJ-5681
3	42495350	62314618	0.975830957932428	TCGA-CJ-5681
3	62314820	75759142	2	TCGA-CJ-5681
3	75861696	85706033	1.01205943916494	TCGA-CJ-5681
3	85712510	197846636	2	TCGA-CJ-5681
4	68911	190921709	2	TCGA-CJ-5681
5	28949	180696889	2	TCGA-CJ-5681
6	203249	170918031	2	TCGA-CJ-5681
7	43259	159119220	2	TCGA-CJ-5681
8	161222	146293414	2	TCGA-CJ-5681
9	46431	141071475	2	TCGA-CJ-5681
10	104427	135434551	2	TCGA-CJ-5681
11	198510	134944770	2	TCGA-CJ-5681
12	180185	133777645	2	TCGA-CJ-5681
13	19029568	115106996	2	TCGA-CJ-5681
14	20203125	61889298	2	TCGA-CJ-5681
14	61889807	62061530	2.84164550892785	TCGA-CJ-5681
14	62065848	107285437	2	TCGA-CJ-5681
15	20071673	102400037	2	TCGA-CJ-5681
16	86671	90163275	2	TCGA-CJ-5681
17	6689	35798829	2	TCGA-CJ-5681
17	35808122	36244358	3.49181913194263	TCGA-CJ-5681
17	36410559	81049726	2	TCGA-CJ-5681
18	99319	78015057	2	TCGA-CJ-5681
19	260912	6427364	0.962717816270258	TCGA-CJ-5681
19	6451433	59095126	2	TCGA-CJ-5681
20	61795	62912463	2	TCGA-CJ-5681
21	11001104	16759158	0.96767504597406	TCGA-CJ-5681
21	16762016	16931537	1.44990194021413	TCGA-CJ-5681
21	16931815	19372212	1.7517670433519	TCGA-CJ-5681
21	19374232	19570215	1.18080994579231	TCGA-CJ-5681
21	19575496	23808384	1.75306598051327	TCGA-CJ-5681
21	23813668	24057868	1.33614733585249	TCGA-CJ-5681
21	24060845	27128392	1.67645450627087	TCGA-CJ-5681
21	27166918	27206617	1.03573684559744	TCGA-CJ-5681
21	27206771	27274089	0.963402286744855	TCGA-CJ-5681
21	27274368	27306379	0.927612071249388	TCGA-CJ-5681
21	27307419	29579868	1.83034120310676	TCGA-CJ-5681
21	29580485	30133408	1.39197723278577	TCGA-CJ-5681
21	30134197	36708529	1.74842185716515	TCGA-CJ-5681
21	36709666	36793885	0.992289397431242	TCGA-CJ-5681
21	36813971	41128836	1.79594307926815	TCGA-CJ-5681
21	41132177	41153046	1.02103686721968	TCGA-CJ-5681
21	41153195	41848101	2	TCGA-CJ-5681
21	41851754	41941338	1.16281284441485	TCGA-CJ-5681
21	41942532	43236544	1.7978987995764	TCGA-CJ-5681
21	43254200	43310957	1.0104239202579	TCGA-CJ-5681
21	43311443	43355463	0.930309681636058	TCGA-CJ-5681
21	43362513	43370291	1.09793925161133	TCGA-CJ-5681
21	43377658	43943658	1.85871203325771	TCGA-CJ-5681
21	43952437	44022258	0.994556927675911	TCGA-CJ-5681
21	44022793	46180432	2	TCGA-CJ-5681
21	46181009	46344426	0.962706478174328	TCGA-CJ-5681
21	46362290	48084820	1.88090929156609	TCGA-CJ-5681
22	16055070	51219006	2	TCGA-CJ-5681
X	169805	48886100	2	TCGA-CJ-5681
X	48906946	87921074	1.0261507556441	TCGA-CJ-5681
X	87924257	92510131	1.85130436929799	TCGA-CJ-5681
X	92510360	92556275	1.12448396475847	TCGA-CJ-5681
X	92568988	94881419	1.87462023561049	TCGA-CJ-5681
X	94884474	95629194	1.60873200640483	TCGA-CJ-5681
X	95630810	95796116	1.30120088370228	TCGA-CJ-5681
X	95796179	95889574	0.940686163933623	TCGA-CJ-5681
X	95891082	99345142	1.8047457151999	TCGA-CJ-5681
X	99351814	99902121	1.12245529185099	TCGA-CJ-5681
X	99903031	99991505	1.49466621004076	TCGA-CJ-5681
X	99998829	112838541	1.83969353177417	TCGA-CJ-5681
X	112846666	112992795	1.22660256232536	TCGA-CJ-5681
X	113000063	119274433	1.88627385443231	TCGA-CJ-5681
X	119274634	122030497	1.65741676326807	TCGA-CJ-5681
X	122033667	124907934	1.7480530862682	TCGA-CJ-5681
X	124909973	125031858	1.11522068036278	TCGA-CJ-5681
X	125034710	126075505	1.86629445490307	TCGA-CJ-5681
X	126087266	126458154	1.44197747787672	TCGA-CJ-5681
X	126463377	132404841	1.81979536011495	TCGA-CJ-5681
X	132420882	132496732	1.07366926641428	TCGA-CJ-5681
X	132508194	137049098	1.85163455779384	TCGA-CJ-5681
X	137050677	137095439	1.12658670843048	TCGA-CJ-5681
X	137095712	147381021	2	TCGA-CJ-5681
X	147389240	147497617	1.14128358496427	TCGA-CJ-5681
X	147498383	155239436	1.84565731384386	TCGA-CJ-5681
1	565400	121291080	4.24326631345824	TCGA-CJ-5682
1	142702814	249198692	4.2707387504344	TCGA-CJ-5682
2	15703	243048760	5.71639459334822	TCGA-CJ-5682
3	69244	197846636	2.81006262564411	TCGA-CJ-5682
4	68911	190921709	4.262515309534	TCGA-CJ-5682
5	28949	180696889	5.72247007175912	TCGA-CJ-5682
6	203249	170918031	4.27455310700108	TCGA-CJ-5682
7	43259	159119220	5.70485288965988	TCGA-CJ-5682
8	161222	146293414	4.25281584108956	TCGA-CJ-5682
9	46431	44900526	2.8216815837919	TCGA-CJ-5682
9	68151440	141071475	2.81915718310878	TCGA-CJ-5682
10	104427	135434551	4.18032149861886	TCGA-CJ-5682
11	198510	134944770	5.67578523554488	TCGA-CJ-5682
12	180185	133777645	5.71659793031444	TCGA-CJ-5682
13	19029568	115106996	5.72860694785896	TCGA-CJ-5682
14	20203125	107285437	2.82472242138784	TCGA-CJ-5682
15	20071673	102400037	4.2384187917838	TCGA-CJ-5682
16	86671	35205717	5.65092955285666	TCGA-CJ-5682
16	46507944	90163275	5.63217700051194	TCGA-CJ-5682
17	6689	81049726	4.2385533514843	TCGA-CJ-5682
18	99319	78015057	4.31043274460498	TCGA-CJ-5682
19	260912	59095126	5.66842038446134	TCGA-CJ-5682
20	61795	62912463	5.67729901313602	TCGA-CJ-5682
21	11001104	48084820	4.23604900406412	TCGA-CJ-5682
22	16055070	51219006	5.64417754673646	TCGA-CJ-5682
X	169805	155233925	6.29046229766841	TCGA-CJ-5682
1	565400	29418960	1.44220775444054	TCGA-CJ-6033
1	29429004	121291080	2	TCGA-CJ-6033
1	142702814	249198692	2.10223996022116	TCGA-CJ-6033
2	15703	243048760	2	TCGA-CJ-6033
3	69244	86644165	0.771985771593397	TCGA-CJ-6033
3	86660917	197846636	2.39098609015828	TCGA-CJ-6033
4	68911	190921709	1.8669036431855	TCGA-CJ-6033
5	28949	99221839	2	TCGA-CJ-6033
5	99222237	180696889	3.09141944802794	TCGA-CJ-6033
6	203249	170918031	2	TCGA-CJ-6033
7	43259	159119220	1.8281918761084	TCGA-CJ-6033
8	161222	46924211	0.579841978226124	TCGA-CJ-6033
8	46924357	62404332	2	TCGA-CJ-6033
8	62404556	146293414	2.43616030347848	TCGA-CJ-6033
9	46431	44900526	1.10370205779966	TCGA-CJ-6033
9	68151440	141071475	1.10418645981991	TCGA-CJ-6033
10	104427	43894339	2	TCGA-CJ-6033
10	43907453	135434551	1.47253697289286	TCGA-CJ-6033
11	198510	134347974	1.72041737754574	TCGA-CJ-6033
11	134348915	134944770	1.71825751545746	TCGA-CJ-6033
12	180185	133777645	2	TCGA-CJ-6033
13	19029568	115106996	1.89094392088759	TCGA-CJ-6033
14	20203125	107285437	1.10475579588344	TCGA-CJ-6033
15	20071673	102400037	1.73134214965555	TCGA-CJ-6033
16	86671	90163275	2	TCGA-CJ-6033
17	6689	44208333	2	TCGA-CJ-6033
17	44208674	44795190	1.65095797527557	TCGA-CJ-6033
17	44795234	81049726	2	TCGA-CJ-6033
18	99319	78015057	1.76450215886337	TCGA-CJ-6033
19	260912	59095126	2	TCGA-CJ-6033
20	61795	62912463	2	TCGA-CJ-6033
21	11001104	48084820	2	TCGA-CJ-6033
22	16055070	51219006	2	TCGA-CJ-6033
X	169805	155233925	2	TCGA-CJ-6033
1	565400	52263882	3.87413991273572	TCGA-CN-4737
1	52264064	114397799	2.13165094454832	TCGA-CN-4737
1	114412667	121291080	1.08240075897142	TCGA-CN-4737
1	142702814	214261350	3.06992716852077	TCGA-CN-4737
1	214273286	214552424	0.0407421713007052	TCGA-CN-4737
1	214559440	238681384	3.06441898252561	TCGA-CN-4737
1	238683538	239485654	2	TCGA-CN-4737
1	239506249	249198692	3.01497986299908	TCGA-CN-4737
2	15703	36175700	2.94604189921976	TCGA-CN-4737
2	36180123	97489870	3.01098533778265	TCGA-CN-4737
2	97502800	98019683	321.547464556519	TCGA-CN-4737
2	98020523	98289839	15.9986889414669	TCGA-CN-4737
2	98289997	99088873	12.5497756614313	TCGA-CN-4737
2	99128621	133038729	2.89592208883444	TCGA-CN-4737
2	133046772	133300702	4.13953030076379	TCGA-CN-4737
2	133301944	243048760	3.01565176167886	TCGA-CN-4737
3	69244	82715343	2	TCGA-CN-4737
3	82726873	85874476	0.994326697445482	TCGA-CN-4737
3	85903031	86825600	0.0678834270955456	TCGA-CN-4737
3	86831752	90283951	0.862415201540599	TCGA-CN-4737
3	93543006	197846636	3.94593448348904	TCGA-CN-4737
4	68911	11950887	3.69537272611782	TCGA-CN-4737
4	11954403	47367125	3.80195837153858	TCGA-CN-4737
4	47367164	48809945	2	TCGA-CN-4737
4	48814927	61380196	4.03431419171456	TCGA-CN-4737
4	61393793	63446998	2	TCGA-CN-4737
4	63447050	85840233	3.83214815663068	TCGA-CN-4737
4	85858329	190921709	2	TCGA-CN-4737
5	28949	4109480	3.72843518536354	TCGA-CN-4737
5	4109550	16657518	4.31972307078079	TCGA-CN-4737
5	16658495	28234906	3.81951308792407	TCGA-CN-4737
5	28235735	28625380	4.77604774296698	TCGA-CN-4737
5	28627343	46383335	4.29916082333239	TCGA-CN-4737
5	49560859	59311463	2.15401079466082	TCGA-CN-4737
5	59320432	59734856	1.22252397648007	TCGA-CN-4737
5	59735328	180696889	2	TCGA-CN-4737
6	203249	56677007	2.93376394824904	TCGA-CN-4737
6	56678442	63098194	2.34807200393422	TCGA-CN-4737
6	63098954	170918031	2.95357146356142	TCGA-CN-4737
7	43259	5638222	4.59970179791562	TCGA-CN-4737
7	5643145	62080741	4.92284722529828	TCGA-CN-4737
7	62103378	75930674	2.19876118392308	TCGA-CN-4737
7	75930759	159119220	2.44864478118188	TCGA-CN-4737
8	161222	5536623	2.53530375986015	TCGA-CN-4737
8	5537203	43778914	2.9583681154391	TCGA-CN-4737
8	46924211	71050835	5.60037949011921	TCGA-CN-4737
8	71053360	146293414	5.79910215262244	TCGA-CN-4737
9	46431	1337971	1.62480749223503	TCGA-CN-4737
9	1341674	9796116	2	TCGA-CN-4737
9	9796577	11620373	1.70503529988705	TCGA-CN-4737
9	11620981	33603565	2	TCGA-CN-4737
9	33611236	34146776	3.29995891900635	TCGA-CN-4737
9	34151280	35244239	7.17033719508165	TCGA-CN-4737
9	35250666	36590688	16.092960423104	TCGA-CN-4737
9	36603818	37138672	0.933976568968223	TCGA-CN-4737
9	37141508	44900526	2.12663108538808	TCGA-CN-4737
9	68151440	141071475	2.91038186150381	TCGA-CN-4737
10	104427	38004846	2	TCGA-CN-4737
10	38009283	135434551	2.95819629032564	TCGA-CN-4737
11	198510	102044647	3.98913289023434	TCGA-CN-4737
11	102045643	109256253	4.13141801942872	TCGA-CN-4737
11	109270435	134944770	3.38623861361729	TCGA-CN-4737
12	180185	133777645	3.89061114664156	TCGA-CN-4737
13	19029568	20357220	1.13816957311524	TCGA-CN-4737
13	20359699	34852254	2	TCGA-CN-4737
13	34856295	76514283	3.92984436692546	TCGA-CN-4737
13	76514543	115106996	5.02115829366264	TCGA-CN-4737
14	20203125	107285437	2.89280173238092	TCGA-CN-4737
15	20071673	95093772	3.8619212417909	TCGA-CN-4737
15	95096367	102400037	3.60015597730997	TCGA-CN-4737
16	86671	35205717	3.70455564301536	TCGA-CN-4737
16	46507944	90163275	3.7880146795885	TCGA-CN-4737
17	6689	22235650	2.73942492517492	TCGA-CN-4737
17	25311244	26549716	3.7586937884083	TCGA-CN-4737
17	26557777	30596502	2.84111060880638	TCGA-CN-4737
17	30598143	81049726	3.7960950161551	TCGA-CN-4737
18	99319	14843340	3.33622275516344	TCGA-CN-4737
18	14888726	14971178	0.494900315607884	TCGA-CN-4737
18	14978127	15182454	0.755912252916953	TCGA-CN-4737
18	15215871	22636343	3.00827415518933	TCGA-CN-4737
18	22643154	65620935	2	TCGA-CN-4737
18	65622084	66657349	1.06407061006203	TCGA-CN-4737
18	66666902	78015057	1.88574512686757	TCGA-CN-4737
19	260912	13882201	2.60730575809884	TCGA-CN-4737
19	13883099	15760213	6.9904343060832	TCGA-CN-4737
19	15760577	59095126	2.72043776388332	TCGA-CN-4737
20	61795	26289925	4.81459971606647	TCGA-CN-4737
20	29437204	55501639	3.85709333674266	TCGA-CN-4737
20	55507807	62912463	4.68153836010801	TCGA-CN-4737
21	11001104	20208731	3.86748147895246	TCGA-CN-4737
21	20221073	20584583	5.3483387677653	TCGA-CN-4737
21	20591355	20980675	7.69309127953378	TCGA-CN-4737
21	20990343	26490434	2	TCGA-CN-4737
21	26490477	42310882	2.93815017740679	TCGA-CN-4737
21	42333908	48084820	1.79288178966814	TCGA-CN-4737
22	16055070	18937513	2.71193907286731	TCGA-CN-4737
22	18951545	51219006	3.68339627581292	TCGA-CN-4737
X	169805	58496485	4.71219306364391	TCGA-CN-4737
X	61948489	68314638	2.80655543263374	TCGA-CN-4737
X	68314929	155239436	6.58388464610406	TCGA-CN-4737
1	565400	121291080	3.81899659683928	TCGA-CN-5365
1	142702814	249198692	3.80541019525832	TCGA-CN-5365
2	15703	76778258	4.1505393277671	TCGA-CN-5365
2	76785084	80869195	2.82705200385077	TCGA-CN-5365
2	80876454	87108211	5.57722561643563	TCGA-CN-5365
2	87126250	227567372	3.84698532671628	TCGA-CN-5365
2	227568018	243048760	3.79470005611084	TCGA-CN-5365
3	69244	90283951	2.22744335044586	TCGA-CN-5365
3	93543006	108951113	4.2311078012829	TCGA-CN-5365
3	108951480	159804353	4.5248849083217	TCGA-CN-5365
3	159804903	160279879	5.08112020429402	TCGA-CN-5365
3	160288537	189468247	7.18459501889471	TCGA-CN-5365
3	189471639	189560617	16.2145103134225	TCGA-CN-5365
3	189563530	197846636	6.85413643617634	TCGA-CN-5365
4	68911	190921709	3.717329342135	TCGA-CN-5365
5	28949	171599427	3.82236002754366	TCGA-CN-5365
5	171603491	180696889	3.77608037616197	TCGA-CN-5365
6	203249	30103360	4.05885567999028	TCGA-CN-5365
6	30105349	31837250	11.4406270693004	TCGA-CN-5365
6	31856070	65140841	4.08037933486788	TCGA-CN-5365
6	65147829	65541235	2.13779421565583	TCGA-CN-5365
6	65545730	170918031	4.09884927219534	TCGA-CN-5365
7	43259	61888128	5.45469311418536	TCGA-CN-5365
7	62020156	62836933	14.3088518753043	TCGA-CN-5365
7	62933472	159119220	4.0678105710452	TCGA-CN-5365
8	161222	2943312	2.15156116417793	TCGA-CN-5365
8	2950533	3187408	0	TCGA-CN-5365
8	3188866	24534565	2	TCGA-CN-5365
8	24538697	24677490	0.071867241239318	TCGA-CN-5365
8	24685131	57035299	2	TCGA-CN-5365
8	57043782	146293414	4.83837047026337	TCGA-CN-5365
9	46431	4069657	0.581988364212614	TCGA-CN-5365
9	4069813	8989686	3.51033721557676	TCGA-CN-5365
9	8997520	10236629	0.347450345317384	TCGA-CN-5365
9	10236864	21909000	3.54074330081234	TCGA-CN-5365
9	21926591	22011477	0	TCGA-CN-5365
9	22017836	23297360	3.4770701681271	TCGA-CN-5365
9	23307283	25223373	2.19639691236009	TCGA-CN-5365
9	25233484	44900526	3.48804529354905	TCGA-CN-5365
9	68151440	141071475	4.03819685691985	TCGA-CN-5365
10	104427	135434551	3.87285120336152	TCGA-CN-5365
11	198510	243987	0.121338192782591	TCGA-CN-5365
11	244129	17501751	2.77867297079241	TCGA-CN-5365
11	17504363	49103690	2.11036842013923	TCGA-CN-5365
11	49111467	50751358	2.24928905302886	TCGA-CN-5365
11	51192870	68865478	3.9625457955428	TCGA-CN-5365
11	68868974	69821926	14.3487451994353	TCGA-CN-5365
11	69827906	70877404	24.568659861021	TCGA-CN-5365
11	70881881	134944770	2.16921757435452	TCGA-CN-5365
12	180185	26118517	2	TCGA-CN-5365
12	26119253	26246708	6.36051198815037	TCGA-CN-5365
12	26251580	133777645	4.09473921751198	TCGA-CN-5365
13	19029568	37551233	3.73414290400892	TCGA-CN-5365
13	37554345	52719214	2	TCGA-CN-5365
13	52721067	115106996	3.74903011171476	TCGA-CN-5365
14	20203125	45600467	2.85987669516444	TCGA-CN-5365
14	45605818	107285437	4.23761379871233	TCGA-CN-5365
15	20071673	30330646	3.15574024331016	TCGA-CN-5365
15	30354303	31794688	5.06316370346057	TCGA-CN-5365
15	31807244	32511555	2.88680351739511	TCGA-CN-5365
15	32511920	78435064	4.89036008360045	TCGA-CN-5365
15	78435527	102400037	4.08657910685521	TCGA-CN-5365
16	86671	35205717	4.0312909040414	TCGA-CN-5365
16	46507944	90163275	4.10170612792144	TCGA-CN-5365
17	6689	19537470	4.28267052844493	TCGA-CN-5365
17	19543162	81049726	4.02457501504136	TCGA-CN-5365
18	99319	51913142	3.94504199967956	TCGA-CN-5365
18	51935650	78015057	3.13910409709858	TCGA-CN-5365
19	260912	12779170	2	TCGA-CN-5365
19	12790506	12848684	2.90777123908171	TCGA-CN-5365
19	12857415	59095126	4.0933761627755	TCGA-CN-5365
20	61795	1462151	5.85010004018636	TCGA-CN-5365
20	1467917	62912463	4.09943821094658	TCGA-CN-5365
21	11001104	14818933	2.13808990770751	TCGA-CN-5365
21	14819708	14969265	2	TCGA-CN-5365
21	15203801	15424368	14.2970874900967	TCGA-CN-5365
21	15447212	15654501	3.62258445812849	TCGA-CN-5365
21	15658830	15748186	15.4505931042705	TCGA-CN-5365
21	15765470	16035238	3.8870418610827	TCGA-CN-5365
21	16048199	28287478	2.10125065344934	TCGA-CN-5365
21	28291455	36278974	4.08734132363106	TCGA-CN-5365
21	36289022	37341796	5.94187964772609	TCGA-CN-5365
21	37342280	48084820	2	TCGA-CN-5365
22	16055070	51219006	3.75568613301952	TCGA-CN-5365
X	169805	668583	6.16802820929792	TCGA-CN-5365
X	678578	2689575	8.70358395065678	TCGA-CN-5365
X	2689886	2694240	10.3559981302092	TCGA-CN-5365
X	2703391	3296723	2.59145034253627	TCGA-CN-5365
X	3296857	155233925	5.38086181548119	TCGA-CN-5365
1	721290	121291080	4.23441901335697	TCGA-CN-5374
1	142702814	249198692	6.17838270255088	TCGA-CN-5374
2	15703	6661264	5.39471174445726	TCGA-CN-5374
2	6665378	95537572	5.1914951035987	TCGA-CN-5374
2	95550958	241609579	3.1341454149231	TCGA-CN-5374
2	241626057	242407588	2	TCGA-CN-5374
2	242407746	243048760	3.25148174063346	TCGA-CN-5374
3	69244	90264056	4.2168121769051	TCGA-CN-5374
3	90283951	197833758	6.33368267794199	TCGA-CN-5374
4	68911	47600312	2.11638436923791	TCGA-CN-5374
4	47600915	190921709	4.18980199034823	TCGA-CN-5374
5	28949	74675717	4.24470993041397	TCGA-CN-5374
5	74676283	75826154	3.31104854538708	TCGA-CN-5374
5	75831037	180696889	4.18504075344603	TCGA-CN-5374
6	203249	170918031	4.15283899830696	TCGA-CN-5374
7	43259	38294114	3.12331012920868	TCGA-CN-5374
7	38303120	38357075	7.28556858354143	TCGA-CN-5374
7	38357323	144103117	3.17313622375616	TCGA-CN-5374
7	144103915	153253567	1.06214556689079	TCGA-CN-5374
7	153254290	159119220	3.14166371461798	TCGA-CN-5374
8	161222	5215094	3.17773177978408	TCGA-CN-5374
8	5215133	41418163	3.03725288236342	TCGA-CN-5374
8	41419619	146293414	4.03952288113441	TCGA-CN-5374
9	46431	44900526	4.19577237392316	TCGA-CN-5374
9	68151440	141071475	4.15305139240892	TCGA-CN-5374
10	104427	135434551	3.15278385671482	TCGA-CN-5374
11	198510	61597212	2	TCGA-CN-5374
11	61601908	68066034	3.37894020645866	TCGA-CN-5374
11	68077666	134944770	2	TCGA-CN-5374
12	180185	133777645	3.45076296514128	TCGA-CN-5374
13	19029568	115106996	2	TCGA-CN-5374
14	20203125	22461777	4.17950741640883	TCGA-CN-5374
14	22466734	22970327	8.1190421269516	TCGA-CN-5374
14	22971265	107285437	4.21571183214665	TCGA-CN-5374
15	20071673	102400037	4.12599189073408	TCGA-CN-5374
16	86671	13352328	4.28437603541511	TCGA-CN-5374
16	13364121	35205717	3.13876673294872	TCGA-CN-5374
16	46507944	90163275	3.217494407755	TCGA-CN-5374
17	6689	81049726	3.13236483811418	TCGA-CN-5374
18	99319	78015057	4.27024495002486	TCGA-CN-5374
19	260912	59095126	3.17331875920586	TCGA-CN-5374
20	61795	62912463	5.4413691017345	TCGA-CN-5374
21	11001104	48084820	3.19044301818568	TCGA-CN-5374
22	16055070	51219006	4.1799656792924	TCGA-CN-5374
X	169805	12024453	2.481215754559	TCGA-CN-5374
X	12025263	12091653	9.69506143958455	TCGA-CN-5374
X	12092960	46542778	2.1651957211467	TCGA-CN-5374
X	46544547	46606699	9.18381764098242	TCGA-CN-5374
X	46614881	135445357	3.08298090277528	TCGA-CN-5374
X	135474420	135561783	1.81309007149953	TCGA-CN-5374
X	135563517	155239436	3.23706655675518	TCGA-CN-5374
1	565400	10585527	4.46318634928898	TCGA-CN-6011
1	10589836	10736434	2.77114696328323	TCGA-CN-6011
1	10739863	16831863	4.65759079165124	TCGA-CN-6011
1	16846035	121291080	2.9289348504191	TCGA-CN-6011
1	142702814	199320785	2.91483406346495	TCGA-CN-6011
1	199326102	199360977	6.03731385908028	TCGA-CN-6011
1	199365727	235272357	2.8991680374617	TCGA-CN-6011
1	235273179	249198692	2.70051671257515	TCGA-CN-6011
2	15703	22717142	2	TCGA-CN-6011
2	22719489	22753225	4.98351494770178	TCGA-CN-6011
2	22754466	37576136	1.83784410883044	TCGA-CN-6011
2	37578208	91787440	2	TCGA-CN-6011
2	91925461	133714142	2.80726848517283	TCGA-CN-6011
2	133724381	133869524	2	TCGA-CN-6011
2	133869675	133892268	1.82085720031762	TCGA-CN-6011
2	133897009	134064480	0.00553758065465931	TCGA-CN-6011
2	134069562	134115804	2	TCGA-CN-6011
2	134116853	169794431	2.98895628595289	TCGA-CN-6011
2	169797060	169818035	6.46338982240467	TCGA-CN-6011
2	169818302	174324943	2.89288326971416	TCGA-CN-6011
2	174329983	177871004	4.01423440371472	TCGA-CN-6011
2	177873848	179873673	2	TCGA-CN-6011
2	179873686	195013133	2.95945432097897	TCGA-CN-6011
2	195019480	196924449	4.89860656784963	TCGA-CN-6011
2	196928151	199457084	3.97506380195674	TCGA-CN-6011
2	199459339	200422755	6.90003166600179	TCGA-CN-6011
2	200430839	243048760	1.89079105474951	TCGA-CN-6011
3	69244	60224011	2	TCGA-CN-6011
3	60224702	60697204	0	TCGA-CN-6011
3	60704297	61569213	2	TCGA-CN-6011
3	61569753	61834755	0.909847385191833	TCGA-CN-6011
3	61834942	65532859	2.1149626239907	TCGA-CN-6011
3	65538544	126182920	2	TCGA-CN-6011
3	126185508	174732012	2.88795942800733	TCGA-CN-6011
3	174737011	174968478	2	TCGA-CN-6011
3	174972737	189462592	2.81556943727114	TCGA-CN-6011
3	189468247	189807632	3.67081746946167	TCGA-CN-6011
3	189814339	194529803	2.74303041144694	TCGA-CN-6011
3	194529954	194988873	3.90015153780656	TCGA-CN-6011
3	194994754	197846636	3.14855102549223	TCGA-CN-6011
4	68911	46874788	1.87652013368002	TCGA-CN-6011
4	46876559	62355868	2.41981322413485	TCGA-CN-6011
4	62360062	62554299	1.26469893308608	TCGA-CN-6011
4	62557773	78158512	2.31609738220701	TCGA-CN-6011
4	78159489	78191051	4.34776945338491	TCGA-CN-6011
4	78191324	78273333	3.78382962527885	TCGA-CN-6011
4	78273451	91526453	2.33220477874797	TCGA-CN-6011
4	91532461	91764932	0.781913506915128	TCGA-CN-6011
4	91767861	92108454	0.0691726545077008	TCGA-CN-6011
4	92112063	92170680	1.18713165871031	TCGA-CN-6011
4	92171425	96387273	2.31392625932049	TCGA-CN-6011
4	96391018	96428565	4.85137308326228	TCGA-CN-6011
4	96428709	188209814	2.23727751408235	TCGA-CN-6011
4	188210360	190921709	1.83080839328262	TCGA-CN-6011
5	28949	3313928	5.53806040332524	TCGA-CN-6011
5	3314121	9345661	6.03643367640614	TCGA-CN-6011
5	9351052	9382861	3.82955178847823	TCGA-CN-6011
5	9386310	16800550	6.33725527009789	TCGA-CN-6011
5	16805287	30423321	5.70492016129385	TCGA-CN-6011
5	30430967	46383335	6.34521685150979	TCGA-CN-6011
5	49560859	58865857	2	TCGA-CN-6011
5	58878283	59042129	0.0390498628200516	TCGA-CN-6011
5	59042993	89215564	2	TCGA-CN-6011
5	89215661	89261381	4.64959472295928	TCGA-CN-6011
5	89263500	104168835	2	TCGA-CN-6011
5	104178282	129111396	3.03816228671431	TCGA-CN-6011
